question_id,title,body,tags,creation_date,score,view_count,answer_count,is_answered
6996603,How can I delete a file or folder in Python?,"<p>How can I delete a file or folder in Python?</p>
","['python', 'file-io', 'directory', 'delete-file']",1312895142,3515,3965611,18,True
805107,How can I assign a multiline string literal to a variable?,"<p>How do I convert this Ruby code with a multiline string into JavaScript?</p>
<pre class=""lang-none prettyprint-override""><code>text = &lt;&lt;&quot;HERE&quot;
This
Is
A
Multiline
String
HERE
</code></pre>
","['javascript', 'string', 'multiline', 'heredoc']",1241057515,3511,2426217,41,True
52522565,Git is not working after macOS update (&quot;xcrun: error: invalid active developer path (/Library/Developer/CommandLineTools&quot;),"<p>I updated to the latest OS, and/or restarted my computer (this happens on every major update, but this time all I did was restart my computer on 2022-09-13).</p>
<p>This morning I navigated to my work's codebase in the command line on my <a href=""https://en.wikipedia.org/wiki/MacBook_Pro"" rel=""noreferrer"">MacBook Pro</a>, typed in &quot;git status&quot; in the repository and received an error:</p>
<p>(In 9/2022, this error was much different, but I didn't capture it)</p>
<blockquote>
<p>xcrun: error: invalid active developer path (/Library/Developer/CommandLineTools), missing xcrun at: /Library/Developer/CommandLineTools/usr/bin/xcrun</p>
</blockquote>
<p>Git will not work!</p>
<p>How do I fix Git, and the command-line tools?</p>
","['xcode', 'git', 'macos', 'command-line', 'terminal']",1537980198,3509,1501422,41,True
1986896,What is the difference between call and apply?,"<p>What is the difference between using <code>Function.prototype.apply()</code> and <code>Function.prototype.call()</code> to invoke a function?</p>
<pre class=""lang-js prettyprint-override""><code>const func = function() {
    alert(&quot;Hello world!&quot;);
};
</code></pre>
<p><code>func.apply()</code> vs. <code>func.call()</code></p>
<p>Are there performance differences between the two aforementioned methods? When is it best to use <code>call</code> over <code>apply</code> and vice versa?</p>
","['javascript', 'function', 'performance']",1262289385,3505,834235,25,True
1132941,&quot;Least Astonishment&quot; and the Mutable Default Argument,"<p>Anyone tinkering with Python long enough has been bitten (or torn to pieces) by the following issue:</p>
<pre><code>def foo(a=[]):
    a.append(5)
    return a
</code></pre>
<p>Python novices would expect this function called with no parameter to always return a list with only one element: <code>[5]</code>. The result is instead very different, and very astonishing (for a novice):</p>
<pre><code>&gt;&gt;&gt; foo()
[5]
&gt;&gt;&gt; foo()
[5, 5]
&gt;&gt;&gt; foo()
[5, 5, 5]
&gt;&gt;&gt; foo()
[5, 5, 5, 5]
&gt;&gt;&gt; foo()
</code></pre>
<p>A manager of mine once had his first encounter with this feature, and called it &quot;a dramatic design flaw&quot; of the language. I replied that the behavior had an underlying explanation, and it is indeed very puzzling and unexpected if you don't understand the internals. However, I was not able to answer (to myself) the following question: what is the reason for binding the default argument at function definition, and not at function execution? I doubt the experienced behavior has a practical use (who really used static variables in C, without breeding bugs?)</p>
<p><strong>Edit</strong>:</p>
<p><a href=""https://stackoverflow.com/a/1137164/7487335"">Baczek made an interesting example</a>. Together with most of your comments and <a href=""https://stackoverflow.com/a/1134623/7487335"">Utaal's in particular</a>, I elaborated further:</p>
<pre><code>def a():
    print(&quot;a executed&quot;)
    return []

           
def b(x=a()):
    x.append(5)
    print(x)

a executed
&gt;&gt;&gt; b()
[5]
&gt;&gt;&gt; b()
[5, 5]
</code></pre>
<p>To me, it seems that the design decision was relative to where to put the scope of parameters: inside the function, or &quot;together&quot; with it?</p>
<p>Doing the binding inside the function would mean that <code>x</code> is effectively bound to the specified default when the function is called, not defined, something that would present a deep flaw: the <code>def</code> line would be &quot;hybrid&quot; in the sense that part of the binding (of the function object) would happen at definition, and part (assignment of default parameters) at function invocation time.</p>
<p>The actual behavior is more consistent: everything of that line gets evaluated when that line is executed, meaning at function definition.</p>
","['python', 'language-design', 'default-parameters', 'least-astonishment']",1247680837,3494,285928,34,True
572549,Difference between &quot;git add -A&quot; and &quot;git add .&quot;,"<p>What is the difference between <a href=""https://git-scm.com/docs/git-add#Documentation/git-add.txt--A"" rel=""noreferrer""><code>git add [--all | -A]</code></a> and <a href=""https://git-scm.com/docs/git-add"" rel=""noreferrer""><code>git add .</code></a>?</p>
","['git', 'git-add']",1235199066,3491,2200177,13,True
444798,Case insensitive &#39;Contains(string)&#39;,"<p>Is there a way to make the following return true?</p>
<pre><code>string title = &quot;ASTRINGTOTEST&quot;;
title.Contains(&quot;string&quot;);
</code></pre>
<p>There doesn't seem to be an overload that allows me to set the case sensitivity. Currently I UPPERCASE them both, but that's just silly (by which I am referring to the <a href=""http://en.wikipedia.org/wiki/Internationalization_and_localization"" rel=""noreferrer"">i18n</a> issues that come with up- and down casing).</p>
<p><strong>UPDATE</strong></p>
<p>This question is ancient and since then I have realized I asked for a simple answer for a really vast and difficult topic if you care to investigate it fully.</p>
<p>For most cases, in mono-lingual, English code bases <a href=""https://stackoverflow.com/a/444818/11333"">this</a> answer will suffice. I'm suspecting because most people coming here fall in this category this is the most popular answer.</p>
<p><a href=""https://stackoverflow.com/a/15464440/11333"">This</a> answer however brings up the inherent problem that we can't compare text case insensitive until we know both texts are the same culture and we know  what that culture is. This is maybe a less popular answer, but I think it is more correct and that's why I marked it as such.</p>
","['c#', 'string', 'contains', 'case-insensitive']",1231969186,3489,1304113,27,True
36901,What does ** (double star/asterisk) and * (star/asterisk) do for parameters?,"<p>What do <code>*args</code> and <code>**kwargs</code> mean in these function definitions?</p>
<pre><code>def foo(x, y, *args):
    pass

def bar(x, y, **kwargs):
    pass
</code></pre>
<hr />
<p><sub>See <a href=""https://stackoverflow.com/questions/2921847"">What do ** (double star/asterisk) and * (star/asterisk) mean in a function call?</a> for the complementary question about arguments.</sub></p>
","['python', 'syntax', 'parameter-passing', 'variadic-functions', 'argument-unpacking']",1220195075,3480,1509874,28,True
2596805,How do I make git use the editor of my choice for editing commit messages?,"<p>How do I globally configure git to use a particular editor (e.g. <code>vim</code>) for commit messages?</p>
","['git', 'vim', 'emacs', 'editor', 'commit-message']",1270686526,3479,1587383,35,True
285793,What is a serialVersionUID and why should I use it?,"<p>Eclipse issues warnings when a <code>serialVersionUID</code> is missing.  </p>

<blockquote>
  <p>The serializable class Foo does not declare a static final
  serialVersionUID field of type long</p>
</blockquote>

<p>What is <code>serialVersionUID</code> and why is it important?  Please show an example where missing <code>serialVersionUID</code> will cause a problem.</p>
","['java', 'serialization', 'serialversionuid']",1226532296,3477,1206333,25,True
9339429,What does cherry-picking a commit with Git mean?,"<p>What does <a href=""https://git-scm.com/docs/git-cherry-pick"" rel=""noreferrer""><code>git cherry-pick &lt;commit&gt;</code></a> do?</p>
","['git', 'cherry-pick', 'git-cherry-pick']",1329549647,3465,2657730,16,True
3207219,How do I list all files of a directory?,"<p>How can I list all files of a directory in Python and add them to a <code>list</code>?</p>
","['python', 'directory']",1278617482,3464,8824794,21,True
48198,How do I find out which process is listening on a TCP or UDP port on Windows?,"<p>How do I find out which process is listening on a TCP or UDP port on Windows?</p>
","['windows', 'network-programming', 'port']",1220768772,3454,6047739,34,True
195951,How can I change an element&#39;s class with JavaScript?,"<p>How can I change the class of an HTML element in response to an <code>onclick</code> or any other events using JavaScript?</p>
","['javascript', 'html', 'dom']",1223842003,3451,3601504,34,True
1452721,What&#39;s the problem with &quot;using namespace std;&quot;?,"<p>I have heard <code>using namespace std;</code> is wrong, and that I should use <code>std::cout</code> and <code>std::cin</code> directly instead.</p>
<p>Why is this? Does it risk declaring variables that share the same name as something in the <code>std</code> namespace? Are there performance implications?</p>
","['c++', 'namespaces', 'std', 'using-directives', 'c++-faq']",1253502503,3450,1298700,40,True
4906977,How can I access environment variables in Python?,"<p>How can I get the value of an environment variable in Python?</p>
","['python', 'environment-variables']",1296911015,3435,3406594,17,True
15666048,AngularJS: Service vs provider vs factory,"<p>What are the differences between a <code>Service</code>, <code>Provider</code> and <code>Factory</code> in AngularJS?</p>
","['angularjs', 'dependency-injection', 'angularjs-service', 'angularjs-factory', 'angularjs-provider']",1364407186,3426,786058,30,True
613183,How do I sort a dictionary by value?,"<p>I have a dictionary of values read from two fields in a database: a string field and a numeric field. The string field is unique, so that is the key of the dictionary.</p>

<p>I can sort on the keys, but how can I sort based on the values?</p>

<p>Note: I have read Stack Overflow question here <em><a href=""https://stackoverflow.com/questions/72899"">How do I sort a list of dictionaries by a value of the dictionary?</a></em> and probably could change my code to have a list of dictionaries, but since I do not really need a list of dictionaries I wanted to know if there is a simpler solution to sort either in ascending or descending order.</p>
","['python', 'sorting', 'dictionary']",1236214145,3413,5724416,34,True
1005073,Initialization of an ArrayList in one line,"<p>I wanted to create a list of options for testing purposes. At first, I did this:</p>

<pre><code>ArrayList&lt;String&gt; places = new ArrayList&lt;String&gt;();
places.add(""Buenos Aires"");
places.add(""Córdoba"");
places.add(""La Plata"");
</code></pre>

<p>Then, I refactored the code as follows:</p>

<pre><code>ArrayList&lt;String&gt; places = new ArrayList&lt;String&gt;(
    Arrays.asList(""Buenos Aires"", ""Córdoba"", ""La Plata""));
</code></pre>

<p>Is there a better way to do this?</p>
","['java', 'collections', 'arraylist', 'initialization']",1245211820,3409,4016065,36,True
